actor/alpha_mean,actor/alpha_mean_loss,actor/alpha_std,actor/alpha_std_loss,actor/kl_mean_loss,actor/kl_std_loss,actor/penalty_temperature,actor/policy_mean_loss,actor/policy_std_loss,actor/temperature,actor/temperature_loss,critic/loss,critic/q,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/effort/max,test/effort/mean,test/effort/min,test/effort/size,test/effort/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,test/terminated/max,test/terminated/mean,test/terminated/min,test/terminated/size,test/terminated/std,train/action/max,train/action/mean,train/action/min,train/action/size,train/action/std,train/episode_length/max,train/episode_length/mean,train/episode_length/min,train/episode_length/size,train/episode_length/std,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/epochs,train/seconds,train/steps,train/steps_per_second,train/worker_steps
2.522996e-08,1.6803327e-09,105.96494,-0.00014811521,3.380657e-10,0.00862531,10.158014,144.93686,144.91325,16.752916,2479.7812,1594.8187,2474.1348,1.0,-0.2244411,-1.0,10000,0.792436,0.22027678473320425,0.2186147166026581,0.2168329162327933,10,0.0010036856026283231,1000,1000.0,1000,10,0.0,25818.004406929016,25628.240128326415,25448.393264770508,10,135.12957569229278,0.0,0.0,0.0,10,0.0,4.3826737,-0.2627602,-4.556222,2000,1.0043702,1000,931.0227272727273,70,220,230.56388275036838,26228.602123260498,23158.586000028045,486.32584984600544,220,6337.658423307829,115458.0,238.13456201553345,200000.0,155.0,38719.359570503235,31000000.0,839.8612881189168,310000.0
2.522996e-08,1.6751569e-09,106.175,-5.148087e-05,3.432416e-10,0.008545479,10.130306,144.52875,144.5051,16.400253,2491.208,1684.0996,2486.0596,1.0,-0.22429495,-1.0,10000,0.79426533,0.22078816218687766,0.21927773314640225,0.21743788711866893,10,0.0009461077212597295,1000,1000.0,1000,10,0.0,26075.270778656006,25760.702576732634,25291.469975471497,10,238.8592759762849,0.0,0.0,0.0,10,0.0,4.3005786,-0.24853632,-5.010795,2000,1.0128746,1000,823.1396226415094,29,265,325.62161067058594,26188.80520248413,19911.382336785355,-123.44144273735583,265,8657.460473745517,115723.0,242.43502521514893,200000.0,156.0,38961.794610738754,31200000.0,824.9633064467894,312000.0
2.522996e-08,1.6744504e-09,106.15348,-2.2470087e-05,3.439482e-10,0.00851475,10.095786,144.09596,144.0725,15.183195,2507.433,1530.6924,2503.2517,1.0,-0.23504578,-1.0,10000,0.79419637,0.21879203138036715,0.21618190604047913,0.2138294931632047,10,0.0016154699042871064,1000,1000.0,1000,10,0.0,26135.909385681152,25892.418130493163,25339.115489959717,10,223.8554367130191,0.0,0.0,0.0,10,0.0,4.2031355,-0.26076242,-4.383362,2000,1.0083212,1000,906.5971563981043,89,211,208.25122404007328,26453.4290599823,22173.1408042734,557.2796231210232,211,5984.658697098546,115934.0,237.40337705612183,200000.0,157.0,39199.198006629944,31400000.0,842.4479991820853,314000.0
2.522996e-08,1.6778041e-09,105.994255,1.9099623e-05,3.4059436e-10,0.008460441,10.083419,143.8605,143.83723,14.700412,2520.84,1375.5903,2516.7922,1.0,-0.24802858,-1.0,10000,0.78570235,0.21049128553184682,0.2085625843648046,0.20650631581805207,10,0.0011173489235039695,1000,1000.0,1000,10,0.0,26047.43812561035,25874.873435211182,25746.806079864502,10,93.62186222202608,0.0,0.0,0.0,10,0.0,4.4665456,-0.26698714,-4.4420156,2000,1.0082792,1000,935.1203703703703,75,216,207.51002731651275,26552.26268386841,23741.98610071962,704.7581924051046,216,5962.0069355151345,116150.0,238.9130506515503,200000.0,158.0,39438.11107611656,31600000.0,837.1246336463043,316000.0
2.522996e-08,1.6781776e-09,105.88807,1.072869e-05,3.402208e-10,0.008460316,10.077658,143.81102,143.78758,14.907198,2532.0857,1218.7003,2528.1572,1.0,-0.24382353,-1.0,10000,0.7846383,0.2102479427953496,0.20925130976338,0.20743960359756194,10,0.0008132290090546193,1000,1000.0,1000,10,0.0,25807.003341674805,25619.72583875656,25417.46406364441,10,138.0346094137926,0.0,0.0,0.0,10,0.0,4.238448,-0.2711878,-4.396536,2000,1.0073265,1000,919.9045454545454,77,220,233.3079217321504,26576.55463409424,23116.734293443948,571.3034802377224,220,6608.978918125554,116370.0,243.53192687034607,200000.0,159.0,39681.64301562309,31800000.0,821.247557025564,318000.0
2.522996e-08,1.6771576e-09,105.71234,2.828238e-06,3.4124098e-10,0.00845416,10.076023,143.75552,143.73186,14.79563,2546.2476,1093.2386,2542.6416,1.0,-0.24197865,-1.0,10000,0.7836708,0.21170144595596427,0.20917312884231992,0.20739166478952878,10,0.0013490759651884987,1000,1000.0,1000,10,0.0,26030.07377433777,25883.23192386627,25541.246923446655,10,130.62320585125826,0.0,0.0,0.0,10,0.0,4.5282407,-0.27427906,-4.1738706,2000,1.0049915,1000,959.1400966183575,71,207,180.78309176097562,26208.571504592896,24065.896450660548,649.6775767281651,207,4945.082321172387,116577.0,243.4575788974762,200000.0,160.0,39925.10061430931,32000000.0,821.4983526317869,320000.0
2.522996e-08,1.677304e-09,105.38658,7.9318415e-05,3.4109462e-10,0.008351608,10.062415,143.61626,143.59251,14.360753,2559.215,858.93414,2556.2751,1.0,-0.24273548,-1.0,10000,0.78558695,0.2126073246232767,0.2097454911435277,0.20722507775732485,10,0.0016125427051957057,1000,1000.0,1000,10,0.0,26164.50674343109,25873.639045619966,24739.039640426636,10,403.35526890341146,0.0,0.0,0.0,10,0.0,4.3504887,-0.27292114,-4.7070694,2000,1.004246,1000,915.3972602739726,67,219,257.73639181094853,26359.855178833008,22788.064826575202,227.67140936851501,219,7004.264069931732,116796.0,241.59849858283997,200000.0,161.0,40166.69913339615,32200000.0,827.8197140013411,322000.0
2.522996e-08,1.6733334e-09,104.87616,0.00012880357,3.4506517e-10,0.0082612885,10.03919,143.35457,143.33052,13.458007,2580.2363,677.876,2578.2068,1.0,-0.24008793,-1.0,10000,0.7930658,0.21631202558361545,0.21498318746104522,0.21322082117695984,10,0.0009331625818083477,1000,1000.0,1000,10,0.0,26190.241413116455,25986.024963092805,25527.35184764862,10,185.91676183970827,0.0,0.0,0.0,10,0.0,4.2485194,-0.26820552,-5.0826993,2000,1.0044864,1000,930.6018518518518,63,216,236.44621735243376,26621.922147750854,23656.675672639238,422.53148087859154,216,6538.491770857681,117012.0,239.88759660720825,200000.0,162.0,40406.58674669266,32400000.0,833.7238057684151,324000.0
2.522996e-08,1.6724351e-09,104.47054,-4.0110543e-05,3.4596337e-10,0.008397752,10.045767,143.41974,143.39583,13.369753,2567.8806,1096.279,2565.0298,1.0,-0.23987441,-1.0,10000,0.7981907,0.220360990631135,0.2181078468024113,0.21583962686697372,10,0.0012119339536331485,1000,1000.0,1000,10,0.0,25948.592140197754,25680.594776535036,25440.7318649292,10,170.40380196332637,0.0,0.0,0.0,10,0.0,4.673634,-0.24876857,-5.004065,2000,1.0198059,1000,630.1716171617162,27,303,321.83183951217046,26772.926154136658,14823.53648503769,127.49497655034065,303,8942.967036853855,117315.0,245.30643105506897,200000.0,163.0,40651.89319562912,32600000.0,815.3067946070354,326000.0
2.522996e-08,1.6663425e-09,104.74861,-0.00012406509,3.520558e-10,0.008503953,10.057786,143.43785,143.41414,13.848605,2543.6978,1696.5844,2540.2368,1.0,-0.2444616,-1.0,10000,0.7941793,0.21514171982965857,0.21445187130242155,0.2129163613898963,10,0.000661622298921102,1000,1000.0,1000,10,0.0,26073.082735061646,25867.277132701875,25745.0161113739,10,99.90750244319878,0.0,0.0,0.0,10,0.0,4.592182,-0.25710776,-4.441352,2000,1.0169309,1000,817.1737704918032,52,305,277.31058394470017,26627.8913936615,20292.755242719875,120.18257254362106,305,7968.106427889811,117620.0,246.9310803413391,200000.0,164.0,40898.82428884506,32800000.0,809.9425950088378,328000.0
2.522996e-08,1.6697783e-09,105.27511,-0.00020980657,3.4862016e-10,0.008631814,10.066794,143.44678,143.42319,14.549767,2528.351,1757.9796,2524.3235,1.0,-0.23780593,-1.0,10000,0.7885192,0.21313318101451334,0.21234893474518027,0.21065775525061847,10,0.000768406791246907,1000,1000.0,1000,10,0.0,26409.928256988525,26133.495978450774,25889.873782157898,10,145.48349297284827,0.0,0.0,0.0,10,0.0,4.6230974,-0.26442787,-4.95452,2000,1.008621,1000,939.0943396226415,64,212,217.85298956475157,26635.26572227478,23839.349119709575,307.7088823914528,212,5997.898563614588,117832.0,236.0297338962555,200000.0,165.0,41134.85403633118,33000000.0,847.3508684626488,330000.0
2.522996e-08,1.6730249e-09,105.850784,-0.0002255319,3.4537348e-10,0.008693594,10.071686,143.41068,143.38716,14.777484,2529.0444,1794.4374,2524.7139,1.0,-0.23150955,-1.0,10000,0.78540736,0.21359453294962455,0.21198912579860757,0.2094758585960299,10,0.001109255538406935,1000,1000.0,1000,10,0.0,26357.991607666016,26102.386287021636,25722.480026245117,10,204.41235880769275,0.0,0.0,0.0,10,0.0,4.5242157,-0.2561653,-4.781892,2000,1.0141726,1000,672.3811659192825,54,223,351.83385424169865,26817.56819152832,16110.532399791995,336.3683920800686,223,9822.448259136743,118055.0,244.1291058063507,200000.0,166.0,41378.98316073418,33200000.0,819.2386538237886,332000.0
2.522996e-08,1.6749915e-09,106.64478,-0.00029625295,3.4340678e-10,0.008827835,10.085807,143.57896,143.55527,15.6941185,2518.03,1968.8463,2513.0444,1.0,-0.22869441,-1.0,10000,0.7843803,0.2149179776234796,0.21197223156696282,0.20853568653334925,10,0.001569954327815332,1000,1000.0,1000,10,0.0,25865.336669921875,25456.820195770262,25051.642177581787,10,240.49928272309137,0.0,0.0,0.0,10,0.0,5.5392537,-0.26386023,-4.62621,2000,1.0061376,1000,937.4675925925926,57,216,221.83646142243302,26485.80598640442,23711.2298445439,653.1745600700378,216,6128.265376775602,118271.0,240.77118825912476,200000.0,167.0,41619.75436234474,33400000.0,830.6641730934781,334000.0
2.522996e-08,1.6757082e-09,107.371086,-0.0001580759,3.426903e-10,0.008747761,10.077185,143.5266,143.5029,15.979584,2525.73,1916.239,2521.2002,1.0,-0.21804819,-1.0,10000,0.7789808,0.21464618951856201,0.2119535765363983,0.20977478277982056,10,0.0013928091981349829,1000,1000.0,1000,10,0.0,26277.302389144897,25888.29142961502,25447.405378341675,10,258.474127144693,0.0,0.0,0.0,10,0.0,4.489109,-0.25418252,-5.0393124,2000,1.0096815,1000,738.0074626865671,30,268,392.4463932642258,26409.055026054382,18130.455245600107,-249.819451328367,268,10629.751767571179,118539.0,242.16488575935364,200000.0,168.0,41861.919263124466,33600000.0,825.8835684325674,336000.0
2.522996e-08,1.6722517e-09,107.71229,-0.000175554,3.4614672e-10,0.008792536,10.075635,143.53685,143.51323,16.32993,2519.7532,2414.2073,2515.062,1.0,-0.21129276,-1.0,10000,0.78000706,0.2182183688667847,0.21473597415652837,0.21249990769454744,10,0.0017480399825110238,1000,1000.0,1000,10,0.0,26437.246532440186,26097.07902326584,25646.331025123596,10,247.16674272926477,0.0,0.0,0.0,10,0.0,4.7525616,-0.24735324,-4.841929,2000,1.0123851,1000,781.2624584717609,48,301,317.86074943675277,26460.895085334778,19091.320740058083,155.0784391462803,301,8983.731336225796,118840.0,246.13454413414001,200000.0,169.0,42108.0538213253,33800000.0,812.5637167410467,338000.0
2.522996e-08,1.673254e-09,107.95068,-6.997477e-05,3.451445e-10,0.008706029,10.061196,143.27356,143.24988,15.654115,2529.3176,2008.6893,2525.222,1.0,-0.20595318,-1.0,10000,0.7825642,0.2194111019467642,0.21803495243775414,0.21608352021837926,10,0.0008692128143994564,1000,1000.0,1000,10,0.0,26430.60033416748,26111.532880973817,24986.385703086853,10,397.7010167993297,0.0,0.0,0.0,10,0.0,6.017675,-0.2510917,-4.51112,2000,1.0068898,1000,913.8325791855203,59,221,259.99050457277946,26659.107502937317,23278.72189588166,412.4969083070755,221,7216.286073257249,119061.0,243.12617683410645,200000.0,170.0,42351.1800198555,34000000.0,822.6181261282575,340000.0
2.522996e-08,1.6751988e-09,108.154205,-4.1195766e-05,3.431997e-10,0.008693532,10.037214,142.96487,142.9413,15.029807,2544.8147,1594.0243,2541.029,1.0,-0.2037125,-1.0,10000,0.78611624,0.22280691446549095,0.22138367082011431,0.22019505485277738,10,0.0007173222788232382,1000,1000.0,1000,10,0.0,26483.881324768066,26310.985801315306,26128.159271240234,10,113.88420104517583,0.0,0.0,0.0,10,0.0,4.341404,-0.24632373,-4.40689,2000,1.0099287,1000,914.7181818181818,52,220,257.5254844165271,26713.973831176758,23388.473158454177,264.0171504467726,220,7271.345208075433,119281.0,243.15747261047363,200000.0,171.0,42594.337505578995,34200000.0,822.51225040651,342000.0
2.522996e-08,1.6726851e-09,108.133026,-5.3713033e-05,3.4571349e-10,0.008704355,10.013398,142.5431,142.51935,14.223889,2566.453,1306.2675,2562.984,1.0,-0.20057605,-1.0,10000,0.7993253,0.23166086232689317,0.22910841173999558,0.22574477821305197,10,0.0017565936653697262,1000,1000.0,1000,10,0.0,26194.77601623535,25981.893507385255,25790.32892227173,10,113.65232828459747,0.0,0.0,0.0,10,0.0,4.408467,-0.24113289,-4.394396,2000,1.0132912,1000,886.7633928571429,58,224,284.7273481193192,26859.307373046875,22559.007142648636,513.0795710906386,224,8032.863228544253,119505.0,243.41729593276978,200000.0,172.0,42837.75481963158,34400000.0,821.634301842046,344000.0
2.522996e-08,1.6729416e-09,108.416985,-9.4062954e-05,3.4545705e-10,0.008767422,10.014855,142.46297,142.43925,15.080061,2552.7314,1728.3904,2548.485,1.0,-0.20286532,-1.0,10000,0.7986647,0.2299852778174206,0.22804957268089393,0.226936344732215,10,0.0009170537106473421,1000,1000.0,1000,10,0.0,26273.37832927704,26149.12113380432,25911.23641014099,10,111.98185668048693,0.0,0.0,0.0,10,0.0,4.602263,-0.23934309,-4.8548827,2000,1.0198785,1000,657.0290456431535,54,241,364.1001799849381,26671.186504364014,15749.104424499137,315.78377385623753,241,10209.233325066398,119746.0,238.62299299240112,200000.0,173.0,43076.377825021744,34600000.0,838.142198670557,346000.0
2.522996e-08,1.6754071e-09,108.44452,2.8838453e-05,3.4299125e-10,0.008646722,9.983906,142.05754,142.03423,14.638651,2569.9966,1367.4758,2566.7104,1.0,-0.20365243,-1.0,10000,0.7929554,0.2263198217404261,0.22458323083784038,0.22316823637803201,10,0.0010814017464546317,1000,1000.0,1000,10,0.0,26183.578969955444,26035.925540161134,25804.617979049683,10,135.9169974421346,0.0,0.0,0.0,10,0.0,4.8695745,-0.24573697,-4.3747473,2000,1.0139217,1000,912.6071428571429,74,224,248.92068290431598,26704.2984790802,23015.448393541454,582.129474055022,224,7139.62332994567,119970.0,242.3666286468506,200000.0,174.0,43318.74446821213,34800000.0,825.1961134938982,348000.0
2.522996e-08,1.6764007e-09,108.3252,-1.1563001e-05,3.419979e-10,0.00867758,9.975466,141.9302,141.90663,14.626573,2576.5186,1182.5281,2573.3933,1.0,-0.20454754,-1.0,10000,0.78950226,0.22582707397803192,0.22247687343040115,0.21854374256535664,10,0.0019326565779561433,1000,1000.0,1000,10,0.0,26005.1867313385,25809.25101966858,25649.748502731323,10,114.27197231684782,0.0,0.0,0.0,10,0.0,4.3655877,-0.24630855,-5.0572634,2000,1.0113559,1000,936.9861111111111,66,216,219.2838402274015,26790.73973464966,23796.28499784559,471.2249249070883,216,6252.905383574439,120186.0,241.60866141319275,200000.0,175.0,43560.353143930435,35000000.0,827.784893265748,350000.0
2.522996e-08,1.6774937e-09,108.23085,-4.0996973e-05,3.4090483e-10,0.008699466,9.983381,141.9924,141.96867,14.943772,2570.9358,1391.4827,2567.2722,1.0,-0.20049715,-1.0,10000,0.7830271,0.22319168190124297,0.22018937357428828,0.21763351865705424,10,0.0015607516635667573,1000,1000.0,1000,10,0.0,25126.655920028687,24796.404313087463,24564.33985900879,10,176.68376756630883,0.0,0.0,0.0,10,0.0,4.441857,-0.23851533,-5.239189,2000,1.0146646,1000,787.7622950819672,35,244,341.5022034654854,26751.274490356445,19404.42532713547,185.25324964523315,244,9473.445539526601,120430.0,242.7826144695282,200000.0,176.0,43803.13577795029,35200000.0,823.7822153657635,352000.0
2.522996e-08,1.6743071e-09,108.37624,-0.00012860213,3.440914e-10,0.008798703,9.998669,142.16402,142.1404,15.623655,2553.8271,1738.6989,2549.5837,1.0,-0.20107129,-1.0,10000,0.7826754,0.2215188572630259,0.2195103413931257,0.21783864048839904,10,0.0011084122088434003,1000,1000.0,1000,10,0.0,25448.72140312195,24979.442446041106,24395.613290786743,10,283.2619957588111,0.0,0.0,0.0,10,0.0,4.4348097,-0.23144521,-4.5953646,2000,1.0171092,1000,772.4831081081081,44,296,333.7186361188754,26790.506132125854,18995.978813229252,232.15591160953045,296,9611.859971138698,120726.0,237.98752307891846,200000.0,177.0,44041.12331485748,35400000.0,840.3801905769593,354000.0
2.522996e-08,1.6758859e-09,108.461426,8.4204885e-06,3.4251252e-10,0.0086684935,9.989079,142.05183,142.02818,15.333056,2562.518,1386.7051,2558.9556,1.0,-0.20403093,-1.0,10000,0.7852492,0.221558296360145,0.21991186621505374,0.21728582652788997,10,0.0011912793195586204,1000,1000.0,1000,10,0.0,26374.096163749695,26019.428731250762,25420.295501708984,10,291.08671620494226,0.0,0.0,0.0,10,0.0,4.138947,-0.24388127,-4.550445,2000,1.009189,1000,925.6940639269407,54,219,245.60344566361576,26947.20782852173,23595.14919943518,376.2892470359802,219,6808.21437042033,120945.0,232.0245943069458,200000.0,178.0,44273.14792633057,35600000.0,861.9775873217112,356000.0
2.522996e-08,1.6719065e-09,108.46864,-8.634083e-05,3.4649186e-10,0.008763831,9.986418,141.97115,141.94719,14.753624,2565.3164,1601.0009,2561.437,1.0,-0.20416914,-1.0,10000,0.7921428,0.2255319784914899,0.2237755588167516,0.22169658973009299,10,0.0011130851950085594,1000,1000.0,1000,10,0.0,25953.68897819519,25536.193002986907,25152.360258102417,10,209.14605946536574,0.0,0.0,0.0,10,0.0,4.839975,-0.23952553,-4.6516924,2000,1.0150248,1000,726.0825082508251,25,303,383.52065850827324,26995.108058929443,18242.67687529452,-17.34215162321925,303,10678.627634111788,121248.0,246.54049444198608,200000.0,179.0,44519.68843460083,35800000.0,811.2257601035288,358000.0
2.522996e-08,1.6747844e-09,108.63992,-9.0353446e-05,3.43614e-10,0.008781546,9.980005,141.8299,141.80608,14.59183,2565.7537,1635.2294,2561.683,1.0,-0.20303617,-1.0,10000,0.7964815,0.22841591936448705,0.22616004165006737,0.22438113077325744,10,0.00142158669031811,1000,1000.0,1000,10,0.0,25629.844744682312,25069.925599384307,24209.58370780945,10,406.4922883395366,0.0,0.0,0.0,10,0.0,4.4227114,-0.24362233,-4.597764,2000,1.0122061,1000,903.8136363636364,59,220,270.82994798053716,26698.412603378296,23117.118090704913,434.72489819675684,220,7624.511154231388,121468.0,239.7593550682068,200000.0,180.0,44759.44780635834,36000000.0,834.1697446721274,360000.0
2.522996e-08,1.6733214e-09,108.849365,-9.3002534e-05,3.450771e-10,0.008800953,9.978238,141.70604,141.68198,14.843193,2565.2708,1665.9188,2560.9531,1.0,-0.21190651,-1.0,10000,0.79843855,0.22734559289190226,0.22500248141660525,0.2234824015725238,10,0.0012416848997872933,1000,1000.0,1000,10,0.0,25253.209564208984,24800.58491230011,24251.66907310486,10,314.70639819302556,0.0,0.0,0.0,10,0.0,4.915674,-0.23911154,-4.7031326,2000,1.0177892,1000,700.3485342019544,60,307,395.87696615866025,26818.437072753906,17331.952290455272,-82.00015750154853,307,11153.065560476924,121775.0,241.69550967216492,200000.0,181.0,45001.14333176613,36200000.0,827.4874459657087,362000.0
2.522996e-08,1.673826e-09,109.02228,-3.1509582e-05,3.4457254e-10,0.008753292,9.963519,141.47118,141.4471,14.84853,2571.5374,1638.6244,2567.6106,1.0,-0.20934162,-1.0,10000,0.80084056,0.2286144379333442,0.22696814566091583,0.22568039954333374,10,0.0010077648873849307,1000,1000.0,1000,10,0.0,24706.81568622589,24349.262505340575,23617.668692588806,10,359.2071414035733,0.0,0.0,0.0,10,0.0,4.2077694,-0.24620706,-4.938431,2000,1.0121399,1000,915.2857142857143,76,210,252.4714869063045,26879.4854888916,23449.315652559566,524.0191091299057,210,7162.48358946181,121985.0,238.4689917564392,200000.0,182.0,45239.61234164238,36400000.0,838.6834637363268,364000.0
2.522996e-08,1.6729685e-09,108.91318,7.4870995e-06,3.4542985e-10,0.008705566,9.943452,141.21745,141.1933,14.599687,2586.8826,1434.2828,2583.3135,1.0,-0.20557475,-1.0,10000,0.7987647,0.2292609925342384,0.22672342823278094,0.22528092485704335,10,0.0010617396669650914,1000,1000.0,1000,10,0.0,25244.80253982544,24928.88222026825,24298.92703151703,10,278.7538727275764,0.0,0.0,0.0,10,0.0,4.4296474,-0.24403664,-4.5285115,2000,1.0133246,1000,863.6666666666666,60,219,300.8778834694152,26826.518798828125,21937.811979225735,415.36039213836193,219,8597.400425003445,122204.0,241.8740472793579,200000.0,183.0,45481.486406326294,36600000.0,826.8766419946058,366000.0
2.522996e-08,1.6748217e-09,108.81457,3.0072517e-05,3.4357678e-10,0.008675092,9.940816,141.19337,141.16933,15.172338,2589.3816,1318.7383,2585.929,1.0,-0.20478982,-1.0,10000,0.7931818,0.22662533359959086,0.223910957756727,0.22051754819583202,10,0.00167600377585549,1000,1000.0,1000,10,0.0,25985.9004611969,25381.243713665008,24630.278288841248,10,433.0848860435205,0.0,0.0,0.0,10,0.0,4.456238,-0.24285391,-5.613723,2000,1.0126926,1000,851.828947368421,45,228,319.42114811609497,27020.27170562744,21617.288685989894,162.07787783443928,228,9056.581108818911,122432.0,239.68740510940552,200000.0,184.0,45721.17383527756,36800000.0,834.4201478117293,368000.0
2.522996e-08,1.676049e-09,108.54702,4.3257794e-05,3.4234943e-10,0.008640503,9.941599,141.19994,141.1759,15.593607,2591.9622,1282.3972,2588.4277,1.0,-0.20962529,-1.0,10000,0.7846098,0.22057969465630947,0.21789468097915315,0.21539241630403885,10,0.0015893609501120972,1000,1000.0,1000,10,0.0,26051.31149673462,25820.123872661592,25337.301181793213,10,230.72516259255752,0.0,0.0,0.0,10,0.0,4.249044,-0.24106255,-4.589267,2000,1.0093573,1000,850.1659388646289,57,229,324.82765127368515,26870.442850112915,21597.44526439256,16.530518708750606,229,9229.285491177454,122661.0,243.71727228164673,200000.0,185.0,45964.8911216259,37000000.0,820.6230035632199,370000.0
2.522996e-08,1.678662e-09,108.4249,1.1030857e-05,3.397365e-10,0.0086629605,9.940874,141.22687,141.20308,16.2297,2585.088,1463.4524,2581.2356,1.0,-0.21778934,-1.0,10000,0.7843279,0.2173907537004145,0.21603530991775707,0.21460184733591345,10,0.0008553976009185969,1000,1000.0,1000,10,0.0,26259.20323085785,25928.964303398134,25696.394600868225,10,169.19318696599512,0.0,0.0,0.0,10,0.0,4.409075,-0.23721988,-4.5402055,2000,1.012433,1000,699.9473684210526,44,266,367.89352243068686,26882.553644180298,17114.89118798922,-258.29689283668995,266,10433.114644373816,122927.0,243.6528811454773,200000.0,186.0,46208.54401922226,37200000.0,820.8398729362302,372000.0
2.522996e-08,1.6766808e-09,108.47735,-7.254378e-05,3.417177e-10,0.00875073,9.945495,141.24123,141.21722,16.465242,2570.554,1605.625,2566.3062,1.0,-0.21653254,-1.0,10000,0.78433734,0.21982368278906222,0.21647804947777893,0.21445719764575777,10,0.001759408585018,1000,1000.0,1000,10,0.0,26260.04065132141,25929.87639427185,25495.09848022461,10,224.26027808386684,0.0,0.0,0.0,10,0.0,4.3278193,-0.23917861,-4.5906825,2000,1.0100658,1000,799.4700854700855,45,234,308.5237962715431,26868.14305114746,19726.581988245234,399.8313895314932,234,8568.440852206368,123161.0,245.93866157531738,200000.0,187.0,46454.48269534111,37400000.0,813.2108986807309,374000.0
2.522996e-08,1.6756864e-09,108.69031,-9.125326e-05,3.4271208e-10,0.008786477,9.93108,141.08229,141.05841,16.213272,2569.938,1512.4794,2565.6694,1.0,-0.21446386,-1.0,10000,0.78607076,0.22184091817038312,0.21734297291218435,0.2142499109801198,10,0.00230833453330988,1000,1000.0,1000,10,0.0,26375.523140907288,26091.30188369751,25608.69027709961,10,236.48623579491652,0.0,0.0,0.0,10,0.0,4.629145,-0.24606931,-5.081222,2000,1.0048045,1000,851.4256198347107,45,242,326.86470247457027,26973.54895401001,21727.02690585858,314.7801858857274,242,9129.1406080498,123403.0,235.9163839817047,200000.0,188.0,46690.39909362793,37600000.0,847.7579921516175,376000.0
2.522996e-08,1.6729728e-09,108.88945,-3.836987e-05,3.4542577e-10,0.008749524,9.908551,140.83733,140.81314,15.768479,2575.3928,1461.766,2571.191,1.0,-0.21134305,-1.0,10000,0.7925468,0.2236824666986547,0.22185156138191187,0.21904720030678396,10,0.0014678116789183166,1000,1000.0,1000,10,0.0,26123.085382461548,25895.596834278105,25549.146059036255,10,168.07433306436837,0.0,0.0,0.0,10,0.0,4.4540176,-0.24747725,-4.8028383,2000,1.0048589,1000,847.3140495867768,51,242,332.2391609225845,26916.16845703125,21681.97928541257,252.4502807604149,242,9344.472787390992,123645.0,240.88203072547913,200000.0,189.0,46931.281145095825,37800000.0,830.2819409054622,378000.0
2.522996e-08,1.6749387e-09,108.9385,5.250033e-06,3.4345968e-10,0.008709829,9.895482,140.63382,140.60974,15.743526,2580.851,1526.5973,2576.6616,1.0,-0.20900612,-1.0,10000,0.79769313,0.22734136109258934,0.2256535877396427,0.22265993964397898,10,0.001365216044004524,1000,1000.0,1000,10,0.0,25864.51221847534,25427.29064102173,24840.273483276367,10,289.51958404027135,0.0,0.0,0.0,10,0.0,4.3514338,-0.24724254,-4.859312,2000,1.0077237,1000,859.1392405063291,42,237,315.3778418718204,27008.28182029724,22049.728080390825,372.1092008408159,237,8865.860207090645,123882.0,243.9982945919037,200000.0,190.0,47175.27945923805,38000000.0,819.6778601854883,380000.0
2.522996e-08,1.6737624e-09,108.859634,9.2822236e-05,3.4463607e-10,0.008615947,9.872815,140.30609,140.28203,15.392047,2598.5989,1236.47,2595.0056,1.0,-0.2053152,-1.0,10000,0.80101335,0.23107308159177342,0.22850392107221204,0.22653483385178874,10,0.0014607556860931155,1000,1000.0,1000,10,0.0,25703.393491744995,25398.232732772827,25064.147872924805,10,223.2595725039621,0.0,0.0,0.0,10,0.0,4.473775,-0.2457686,-4.4862156,2000,1.0090371,1000,882.4279475982532,48,229,294.1873423631694,27051.023297309875,22581.047044788556,387.8359886147082,229,8256.080253914326,124111.0,244.34239602088928,200000.0,191.0,47419.62186956406,38200000.0,818.5235278731639,382000.0
2.522996e-08,1.674981e-09,108.45456,0.00014185105,3.4341743e-10,0.008534514,9.853035,139.97908,139.95503,14.739733,2618.9702,967.42584,2616.1255,1.0,-0.20914334,-1.0,10000,0.80048823,0.23026037252197631,0.22729541137174283,0.2241293792924329,10,0.00162243420330013,1000,1000.0,1000,10,0.0,25646.33017349243,25353.94635210037,24993.603266716003,10,185.90250665332576,0.0,0.0,0.0,10,0.0,4.531871,-0.24453276,-4.2028036,2000,1.0092227,1000,869.021645021645,50,231,309.35985358803833,27006.342809677124,22189.639339090205,357.06007608771324,231,8612.22105765599,124342.0,242.86959171295166,200000.0,192.0,47662.49147439003,38400000.0,823.4871998153669,384000.0
