time,pro_sup,deviation,flexion,cmc_abduction,cmc_flexion,mp_flexion,ip_flexion,mcp2_flexion,mcp2_abduction,pm2_flexion,md2_flexion,mcp3_flexion,mcp3_abduction,pm3_flexion,md3_flexion,mcp4_flexion,mcp4_abduction,pm4_flexion,md4_flexion,mcp5_flexion,mcp5_abduction,pm5_flexion,md5_flexion
0.936,3.2477162076634916e-07,1.0019945592643666e-06,1.00288541827482e-06,-3.1354636310137137e-09,3.81579145785719e-09,-4.6428482032192374e-10,-7.837460650578076e-10,0.004428481894693114,0.006737426441482186,2.2911949248206923e-06,1.6833170774995305e-06,0.005522941948430186,0.012320346198464196,3.204411632885911e-06,1.5389821852633115e-06,0.009558009044433923,0.019382324345832903,1.3477060858664452e-05,9.34869758288087e-06,0.0036521674524963082,-0.007275261533888995,-3.444094886442182e-05,1.1597332012580072e-06
0.938,3.231727600151381e-07,9.999440847965485e-07,1.0029488671685692e-06,-2.4097118766939816e-09,4.437379041619637e-09,-9.184227840191496e-12,-6.168013707077323e-10,0.004436923318707368,0.006750279603421264,2.296375664142934e-06,1.6872425484483041e-06,0.005533155411155876,0.01234316282617381,3.211402128623004e-06,1.5423909628184459e-06,0.00957444756710185,0.019415658013905934,1.3503850614418277e-05,9.367644209423289e-06,0.003658638180882983,-0.0072881500673092426,-3.4414214136730645e-05,1.1622710761589254e-06
0.94,3.220212211121288e-07,1.003543157475019e-06,1.0027860218290428e-06,-4.209833408687575e-09,3.0045140733910564e-09,-1.1204133756376608e-09,-7.652787511953307e-10,0.0044453604318743884,0.006763122548944854,2.301836805416453e-06,1.6911107886447777e-06,0.0055433619150277854,0.01236596173785458,3.2184437857642375e-06,1.545823308781784e-06,0.009590870277701316,0.019448958782723916,1.3530191032249966e-05,9.38628324792513e-06,0.0036651021569009262,-0.007301031804450397,-3.438772401709572e-05,1.1643454679310068e-06
0.942,3.207346097827983e-07,1.005992333064045e-06,1.0024750791651429e-06,-5.1979437600179405e-09,2.348758369992904e-09,-1.844775401520046e-09,-9.49597924516866e-10,0.004453793477461447,0.006775960425930985,2.307292592317891e-06,1.6950223342084474e-06,0.005553562419061056,0.012388747965044977,3.2255159351169945e-06,1.5492714506057278e-06,0.009607279029143255,0.01948223133092122,1.3556612091114593e-05,9.404946418030966e-06,0.0036715618419902447,-0.007313902679642272,-3.436118644278459e-05,1.1664929957933254e-06
0.944,3.193476534657854e-07,1.0074449527125323e-06,1.0020397312463004e-06,-5.603162792566465e-09,2.236221222972291e-09,-2.229314240387061e-09,-1.1025794172613705e-09,0.004462222415296397,0.00678879288686508,2.3127257325387736e-06,1.6989675953620518e-06,0.005563756843301882,0.012411521184632606,3.2326069546960063e-06,1.552730867015814e-06,0.009623673680284018,0.019515475392761477,1.3583112771474898e-05,9.423651116933139e-06,0.0036780170502035718,-0.007326762970447184,-3.433462229598461e-05,1.1687379424868552e-06
0.946,3.1788784798067206e-07,1.0080407806976632e-06,1.0015016454341516e-06,-5.593296859441697e-09,2.4918418077120333e-09,-2.331490938322102e-09,-1.194567175375659e-09,0.004470647213940903,0.006801619662378609,2.318128757848745e-06,1.702936141907756e-06,0.0055739451264807385,0.012434281146544207,3.2397071807400737e-06,1.556197289038252e-06,0.009640054133781483,0.019548690768311113,1.360967935506445e-05,9.44239833672948e-06,0.0036844676423074024,-0.007339612894758257,-3.4308048920625205e-05,1.1710788678158928e-06
0.948,3.163767834010897e-07,1.0079061984128286e-06,1.0008803127117423e-06,-5.2930023339117e-09,2.9850692246864854e-09,-2.2098105821514537e-09,-1.2175322433525199e-09,0.0044790678499365775,0.0068144405455532655,2.323499616333551e-06,1.7069184446284784e-06,0.005584127222499427,0.012457027659530292,3.246808756413366e-06,1.5596669250542506e-06,0.009656420323176616,0.01958187731050409,1.3636292916832411e-05,9.461180620385764e-06,0.0036909135141974876,-0.007352452623287932,-3.4281480319661404e-05,1.173502015876451e-06
0.95,3.148312698338166e-07,1.007154708707783e-06,1.0001930517589274e-06,-4.795901733504025e-09,3.6191994476283622e-09,-1.91883053594948e-09,-1.1752438118276065e-09,0.0044874843066714165,0.00682725537922945,2.328839146490242e-06,1.7109065484318367e-06,0.005594303097497353,0.012479760579505452,3.2539054401579968e-06,1.5631365520781737e-06,0.00967277220422536,0.019615034914592475,1.3662933498996875e-05,9.479986824580822e-06,0.003697354588544946,-0.007365282289433453,-3.425492750820398e-05,1.1759889464423362e-06
0.952,3.1326427524268133e-07,1.005887631978198e-06,9.994551016741705e-07,-4.172810340229078e-09,4.32334809431016e-09,-1.5067928538166254e-09,-1.0772870355993096e-09,0.004495896573174751,0.006840064045748161,2.33414963307836e-06,1.714894205100637e-06,0.0056044727274227515,0.012502479800020741,3.260992399256522e-06,1.5666035279423328e-06,0.00968910974896582,0.0196481635095638,1.3689582316534922e-05,9.498804874173869e-06,0.0037037908086410124,-0.007378101997108861,-3.4228398923717774e-05,1.1785207006546529e-06
0.954,3.116398476830722e-07,1.0041852740405964e-06,1.0005852595323246e-06,-3.5427385174517015e-09,4.306680906887992e-09,-8.069228871416367e-10,-9.44405807707192e-10,0.004504303592141291,0.006852866463653062,2.339035009019659e-06,1.7187272802706525e-06,0.005614635078656526,0.012525185454354534,3.267639439747158e-06,1.569919016244429e-06,0.009705432003919138,0.019681263586965626,1.3715833318989273e-05,9.517509575426721e-06,0.0037102212295983266,-0.007390911147808076,-3.4202018852189126e-05,1.1809358978161815e-06
0.956,3.1002221707322675e-07,1.002140998788568e-06,1.001373980598774e-06,-2.810765074512367e-09,4.547441356854949e-09,-1.994494071209886e-10,-7.635294166474288e-10,0.00451270679284299,0.006865662568502392,2.3439651747595777e-06,1.7225567899303891e-06,0.005624791525098466,0.012547877202589408,3.2743496742952013e-06,1.5732310269333606e-06,0.009721740238794461,0.019714334394118307,1.3742132522411883e-05,9.536203570537724e-06,0.0037166470450432578,-0.007403710731058381,-3.417562755382563e-05,1.1833850043831134e-06
0.958,3.084157732896434e-07,9.998231931950172e-07,1.0018674730190101e-06,-2.046417064960231e-09,4.946018190395286e-09,3.556176840061804e-10,-5.582838149964071e-10,0.004521106068932877,0.006878452317743691,2.3489563216207423e-06,1.7263979936701417e-06,0.005634941960206784,0.01257055503216423,3.2811308891775258e-06,1.576556698154401e-06,0.009738034359932847,0.019747375972960682,1.3768478958282053e-05,9.554894026782768e-06,0.0037230681583108687,-0.007416500733024343,-3.414923928235211e-05,1.1858643906750638e-06
0.96,3.072589910271253e-07,1.0031445287141703e-06,1.0020764393508219e-06,-3.790548381946592e-09,3.3620933682483212e-09,-6.93282765475918e-10,-6.730982589575345e-10,0.004529501159263496,0.0068912318995064375,2.354247051260689e-06,1.7301820754520213e-06,0.0056450855817019845,0.012593215247881285,3.287983626919932e-06,1.5799055453706525e-06,0.00975431293322992,0.01978038496633465,1.3794391614361362e-05,9.57327243942405e-06,0.003729482657359408,-0.007429284116573547,-3.4123082880848294e-05,1.1878818288909906e-06
0.962,3.059743212016839e-07,1.0053693406469982e-06,1.002084586091217e-06,-4.742891172151919e-09,2.5862124641924215e-09,-1.3931418988116275e-09,-8.320886316612111e-10,0.004537892280719649,0.006904006419809362,2.359557226863418e-06,1.7340138931994923e-06,0.005655223317335013,0.012615862845784254,3.294890043389742e-06,1.5832750682629363e-06,0.009770577773901725,0.0198133660266735,1.3820399210543938e-05,9.591672801567512e-06,0.003735892964684329,-0.00744205683349367,-3.4096871275001596e-05,1.1899723990403128e-06
0.964,3.0459502334074326e-07,1.0066442788143368e-06,1.001921339528254e-06,-5.130836516562172e-09,2.3780233419041475e-09,-1.7780643302378068e-09,-9.68143983275069e-10,0.004546279376287297,0.006916775542793345,2.3648690425673513e-06,1.737886481946273e-06,0.005665355072625587,0.012638497518151113,3.301837952695883e-06,1.5866631553114568e-06,0.009786828728969889,0.01984631890796623,1.3846501485312153e-05,9.610115554584228e-06,0.003742298885374234,-0.00745481913946371,-3.407062684347031e-05,1.192162156123427e-06
0.966,3.0314735288059847e-07,1.0071030722331458e-06,1.0016137011573793e-06,-5.119533942787454e-09,2.557598317639167e-09,-1.896946301690877e-09,-1.050728353818086e-09,0.004554662402127771,0.0069295390079784115,2.3701727699739257e-06,1.7417903352966233e-06,0.005675480775682386,0.01266111902664636,3.3088155769923645e-06,1.590066277636864e-06,0.00980306569242661,0.019879243425584843,1.3872683970233112e-05,9.628603380857824e-06,0.0037487002730376834,-0.007467571235198904,-3.404436817003506e-05,1.1944505219822185e-06
0.968,3.0165185772205733e-07,1.0068666775749962e-06,1.0011860575224435e-06,-4.830711674910592e-09,2.990634074490409e-09,-1.8024979266556525e-09,-1.0705871537618247e-09,0.004563041325469376,0.006942296615199503,2.3754633800606765e-06,1.745715852151916e-06,0.005685600372466584,0.01268372718893654,3.3158123162310095e-06,1.5934804309642356e-06,0.009819288591317591,0.019912139444224118,1.3898926291728909e-05,9.647129650330168e-06,0.0037550970178391314,-0.007480313278021109,-3.401811027100297e-05,1.1968240669875125e-06
0.97,3.0012447898991783e-07,1.0060437390318706e-06,1.0006601777030779e-06,-4.355146682094236e-09,3.5774750115793246e-09,-1.545274210067899e-09,-1.0302192257530933e-09,0.004571416122585072,0.006955048212391231,2.380738585427591e-06,1.7496544625367662e-06,0.005695713823063359,0.012706321867661158,3.3228190637495263e-06,1.5969016788573276e-06,0.009835497376423996,0.019945006868063487,1.3925206796988103e-05,9.665683511750766e-06,0.0037614890378516513,-0.007493045390969379,-3.3991864980693585e-05,1.1992643712376153e-06
0.972,2.9857746662076724e-07,1.004731240869163e-06,1.000055318087253e-06,-3.761067844333984e-09,4.244876602854633e-09,-1.1707043029613008e-09,-9.380342961799902e-10,0.004579786776993366,0.00696779368569467,2.385997694496023e-06,1.7535990441108266e-06,0.005705821098727984,0.012728902961389585,3.3298282652839464e-06,1.6003264428480762e-06,0.009851692015899532,0.019977845632761414,1.3951505002579023e-05,9.684252863300317e-06,0.0037678762726725615,-0.007505767670015297,-3.396564139270332e-05,1.201752330058958e-06
0.974,2.9702013041707176e-07,1.0030152709922058e-06,9.993883846773825e-07,-3.0999333273719453e-09,4.939762672062208e-09,-7.178824864637468e-10,-8.048512749646037e-10,0.004588153277924692,0.00698053295145887,2.3912409332775547e-06,1.7575439735238982e-06,0.005715922179534425,0.012751470397239097,3.336833840178232e-06,1.603751635570623e-06,0.009867872490830718,0.020010655698956728,1.3977802767806663e-05,9.702826000555072e-06,0.003774258678617048,-0.007518480189800413,-3.3939446299888256e-05,1.2042703524268365e-06
0.976,2.954141073258831e-07,1.0009623015661684e-06,1.0005593741546026e-06,-2.475089759476779e-09,4.892636855753241e-09,-1.3700392762096008e-11,-6.506754677756003e-10,0.004596514579356941,0.00699326595471078,2.396074321082823e-06,1.7613371269675977e-06,0.005726016045927002,0.012774024332496553,3.343409010491115e-06,1.6070295189015609e-06,0.009884037864371576,0.020043437577103668,1.4003699402649853e-05,9.72127997316479e-06,0.003780635330473336,-0.007531182336251433,-3.391340136368445e-05,1.2066608488950736e-06
0.978,2.9382068260252297e-07,9.986528906029645e-07,1.0013836014261831e-06,-1.781391387188081e-09,5.081141046516376e-09,5.729243290976916e-10,-4.611162278173338e-10,0.004604872095366079,0.007005992651609791,2.4009606943733292e-06,1.7651281079246085e-06,0.005736104059618459,0.012796564450625247,3.350050522055027e-06,1.6103060655033236e-06,0.009900189397652694,0.020076190541212374,1.402963741681439e-05,9.739717504815808e-06,0.003787007416673181,-0.007543875071419808,-3.3887347472478324e-05,1.2090750409097457e-06
0.98,2.9267218356806436e-07,1.0019176693698638e-06,1.0018769213132433e-06,-3.541805716763757e-09,3.3730989891338378e-09,-4.5895135852577236e-10,-5.828764750984033e-10,0.004613225536499987,0.007018709283272525,2.4061480571855335e-06,1.768858360247381e-06,0.005746185398983521,0.01281908711355507,3.3567703789988413e-06,1.613600309263711e-06,0.009916325647976634,0.02010891129148198,1.4055153907746335e-05,9.757842293865525e-06,0.0037933730321095434,-0.007556561303280529,-3.386151266713312e-05,1.211034296091976e-06
0.982,2.91398840688623e-07,1.0041099332883734e-06,1.0021271856286422e-06,-4.509917184743905e-09,2.506267656348626e-09,-1.1653830872495995e-09,-7.468890448599971e-10,0.004621575094569211,0.007031420887434639,2.4113656359732526e-06,1.7726366066606575e-06,0.0057562609582269475,0.01284159725484382,3.363555971451996e-06,1.6169153292173126e-06,0.009932448386609574,0.020141604426923743,1.4080775754704344e-05,9.775988657576966e-06,0.003799734551913831,-0.007569237026294776,-3.3835615726207275e-05,1.2130697600826917e-06
0.984,2.900332698914402e-07,1.0053727465785775e-06,1.0021684571681286e-06,-4.915355569102699e-09,2.232425833917069e-09,-1.5700531373593916e-09,-8.881687564952966e-10,0.004629920697640588,0.0070441271328292995,2.4165975642402752e-06,1.776458686896757e-06,0.005766330629280703,0.012864094574288287,3.3703965083811805e-06,1.62025190295342e-06,0.009948557448939006,0.020174269712156582,1.4106504181741331e-05,9.794179363484358e-06,0.0038060917722819217,-0.007581902483239304,-3.380968042587924e-05,1.2152084698521752e-06
0.986,2.886011757104936e-07,1.0058366661819033e-06,1.0020320695882344e-06,-4.92392290615411e-09,2.3657616054258557e-09,-1.7155465081796796e-09,-9.769335956089497e-10,0.004638262291138913,0.007056827762287564,2.421833903525606e-06,1.78031635128052e-06,0.00577639433047536,0.01288657883907941,3.3772797190618373e-06,1.623607782647336e-06,0.009964652720489322,0.020206906970682236,1.4132324512477477e-05,9.812418287806636e-06,0.0038124445397342715,-0.0075945578647171365,-3.378372651138183e-05,1.2174500594642247e-06
0.988,2.871226368985436e-07,1.0056198478516078e-06,1.001746393587688e-06,-4.657181606694591e-09,2.76749988130942e-09,-1.6507407056740386e-09,-1.0040228247587984e-09,0.004646599834417866,0.007069522578022585,2.4270683674356953e-06,1.7842003236293046e-06,0.005786452000588527,0.012909049870928052,3.38419361015081e-06,1.626979289085487e-06,0.009980734122000444,0.020239516073328398,1.4158215341104451e-05,9.830699280924772e-06,0.0038187927387756237,-0.00760720332018921,-3.3757769948612004e-05,1.2197808992912517e-06
0.99,2.856131988611146e-07,1.004828468978657e-06,1.0013368223051707e-06,-4.205365841702398e-09,3.3345419667103567e-09,-1.4238641565855542e-09,-9.717421579198824e-10,0.00465493329787742,0.007082211429658082,2.4322969866720388e-06,1.7881018288826616e-06,0.0057965035943287205,0.012931507535405054,3.3911273370994133e-06,1.6303622739461813e-06,0.00999680159945775,0.020272096928818414,1.41841536476456e-05,9.849011541095497e-06,0.003825136282956338,-0.007619838966636923,-3.3731823337777526e-05,1.2221821697098908e-06
0.992,2.840847818851643e-07,1.0035573479932655e-06,1.000825882441404e-06,-3.6360321919781337e-09,3.9909654242779765e-09,-1.0789429584483177e-09,-8.882107200016803e-10,0.004663262660595009,0.007094894204509657,2.437517304739371e-06,1.7920132653464071e-06,0.005806549078862689,0.012953951733169631,3.3980715659786333e-06,1.6337526732186705e-06,0.010012855117298691,0.02030464947609561,1.421011751401908e-05,9.867342770990925e-06,0.003831475108259896,-0.007632464895409001,-3.370589638277915e-05,1.2246342899900355e-06
0.994,2.825464251624379e-07,1.0018906778319795e-06,1.000233413288089e-06,-2.999970135350831e-09,4.681596006978525e-09,-6.542406811617723e-10,-7.639507199758564e-10,0.004671587908407292,0.007107570819713956,2.4427278773405307e-06,1.7959284142300687e-06,0.005816588431115754,0.012976382392790104,3.4050185502833873e-06,1.6371468012248278e-06,0.01002889465368323,0.020337173678090913,1.4236087436179894e-05,9.885680945064737e-06,0.0038378091681162785,-0.007645081177658364,-3.367999635724464e-05,1.2271191858175135e-06
0.996,2.8100489010899984e-07,9.999028167131467e-07,9.995767781683761e-07,-2.3353318443578244e-09,5.3671035976949505e-09,-1.8184052797611822e-10,-6.099004756551805e-10,0.004679909032372399,0.007120241215871407,2.4479279493506767e-06,1.799842411204033e-06,0.0058266216356549225,0.012998799464895834,3.4119620559619395e-06,1.6405414840191956e-06,0.010044920197125837,0.02036966951667503,1.4262046829498055e-05,9.904015220981216e-06,0.0038441384295782918,-0.00765768786867229,-3.3654128536533996e-05,1.2296212999368776e-06
0.998,2.798469985497442e-07,1.0034095534945997e-06,1.0007874685998737e-06,-4.194682035471965e-09,3.228081746206281e-09,-1.0186695738502971e-09,-7.698515091243108e-10,0.0046882247698958835,0.0071329016335149945,2.452942815897364e-06,1.8035253085989502e-06,0.005836646926898661,0.01302119949945041,3.4184663721861185e-06,1.6437865997569544e-06,0.010060929435192717,0.020402134188317194,1.4287121814267248e-05,9.92191620118851e-06,0.003850460135210473,-0.007670287245109408,-3.3628631501792364e-05,1.2315045306217708e-06
1.0,2.7856460175207017e-07,1.0058012448152885e-06,1.0016536229941784e-06,-5.184870016649264e-09,2.0795310151883397e-09,-1.6213702111359473e-09,-9.46036344458543e-10,0.0046965368478900735,0.007145557086038637,2.4579794336617795e-06,1.8072348164039008e-06,0.005846666678541339,0.013043587099615086,3.425037548592153e-06,1.6470295357502086e-06,0.010076925500150963,0.02043457148936754,1.4312307564936325e-05,9.939823758557424e-06,0.003856777955937584,-0.007682876313086744,-3.360304890486861e-05,1.2334638106802555e-06
1.002,2.771910964938199e-07,1.0072257498203808e-06,1.0022190944236149e-06,-5.568139518843276e-09,1.6321932289549793e-09,-1.969415996980048e-09,-1.0861825292070983e-09,0.0047048451385709,0.007158207235809616,2.463042712061079e-06,1.8109823644435e-06,0.005856680728230656,0.013065961969170984,3.431682793761443e-06,1.650287453266951e-06,0.010092908175777349,0.020466981198274274,1.4337621786618397e-05,9.957773011549815e-06,0.0038630916496351967,-0.007695455294449034,-3.357740947884125e-05,1.2355349695681126e-06
1.004,1.4248148472983187e-06,1.9316663736465156e-06,2.1948720798125646e-06,6.727794598003741e-08,-1.2350518471499542e-06,-9.432507045403631e-08,-8.988120851200969e-09,0.004747576574341785,0.007177277045251597,2.443352772510076e-05,1.92461742192182e-05,0.005865951433413718,0.013087949914054235,3.1688720898975785e-06,1.5633988145164464e-06,0.010108116314010969,0.020499236549825117,1.4045495534880968e-05,9.85894896453546e-06,0.0038686262692248443,-0.007708011632323125,-3.378319286605616e-05,1.199870549885146e-06
1.006,2.808088341824265e-06,5.082396216513041e-06,6.2295890792086246e-06,-8.374188749955999e-07,-4.1926837362364865e-06,-4.881013384755345e-07,-1.495951233869328e-07,0.004874212737275468,0.007211325292109488,0.00010094120347293789,7.831986219327864e-05,0.0058735591286612505,0.013108908350445068,2.2753022823344845e-06,1.243731511439347e-06,0.01012153393140677,0.02053099878808638,1.2998934687823547e-05,9.45834891413464e-06,0.0038723700033660253,-0.007720676327526567,-3.4547085325871924e-05,7.989207955633664e-07
1.008,4.6904446539684984e-06,1.1787565023813713e-05,1.4786967851610085e-05,-3.0104776412586567e-06,-9.727932593059942e-06,-1.4375407110195747e-06,-5.105046358545746e-07,0.005137823310416449,0.007268870281408084,0.00026790748906559147,0.00020432302996730562,0.005878756044921557,0.013128393973079048,3.985129151639924e-07,5.413850645768996e-07,0.010132367140928288,0.02056207186240632,1.0769552575329862e-05,8.561203594827703e-06,0.0038734995861703495,-0.007733494493538634,-3.6130872185768034e-05,-1.5471703240183363e-07
1.01,7.310750515600625e-06,2.3240237367809254e-05,2.9362837751846123e-05,-6.622561854486524e-06,-1.840478714442919e-05,-3.172387485242552e-06,-1.1688136693114842e-06,0.005589053849817265,0.007357275008159979,0.0005604689479154928,0.00042079055199400507,0.005881043471093792,0.013146116302107453,-2.742876430955205e-06,-6.769525253972412e-07,0.010140083987645791,0.020592324320875176,7.013632469885535e-06,6.996195947859317e-06,0.0038713657362899447,-0.007746522674223702,-3.8699998047100494e-05,-1.356818198735296e-06
1.012,1.0871243229821041e-05,4.042155674515098e-05,5.116756659665323e-05,-1.1725694640135127e-05,-3.0484143980044482e-05,-5.871002740536391e-06,-2.1837390086606374e-06,0.006273085396761882,0.007482344707027989,0.0010107067385195405,0.0007482538273191657,0.00587992425828205,0.013161998234746477,-6.8190878939418774e-06,-2.197927565723886e-06,0.010144427682794603,0.020621692501005547,1.5027045974529505e-06,4.635038239865634e-06,0.0038657014862402013,-0.007759783668455423,-4.2348454589484e-05,-2.8423122470472424e-06
1.014,1.5531221292901973e-05,6.407005138184541e-05,8.109753686210948e-05,-1.827217089948492e-05,-4.596041480276253e-05,-9.645606467981147e-06,-3.5930041918620015e-06,0.007228345224033511,0.007648292497149325,0.0016465523370723847,0.0012038334343365646,0.005875412099613814,0.013176051198736908,-1.1862950911906551e-05,-4.033795018020214e-06,0.01014538454548673,0.02065017667708931,-5.871479326897781e-06,1.4007505337670483e-06,0.0038565006881890605,-0.007773285219193614,-4.709184909835485e-05,-4.619017483032772e-06
1.016,2.1407770585803006e-05,9.467490371808365e-05,0.00011972483221604921,-2.6134582731337167e-05,-6.460769663171568e-05,-1.4539664134408037e-05,-5.411573439947933e-06,0.00848621953392044,0.007857888599875577,0.0024914092133109618,0.0018012662722213138,0.005867726661436773,0.013188404088986317,-1.7843914917108842e-05,-6.173344027319166e-06,0.010142753415686507,0.02067785827145179,-1.3994165887978191e-05,-2.9645584068264814e-06,0.003843979595633234,-0.007787022908734006,-5.2879210082559144e-05,-6.671729827389942e-06
1.018,2.8577617594407108e-05,0.00013248160856778934,0.0001673109999016845,-3.5125271565918536e-05,-8.603032226896652e-05,-2.0530666011967234e-05,-7.632326168377167e-06,0.010071311037740217,0.008112687717498733,0.0035641947839284704,0.002551146129903596,0.005857250397067765,0.013199277459411265,-2.468177149634187e-05,-8.58691520439614e-06,0.010136744414369936,0.020704794513422897,-2.2748961100066265e-05,-7.309073419889794e-06,0.0038285309515192173,-0.007800980264717725,-5.9608212043479335e-05,-8.967451797858872e-06
1.02,3.7081352498086905e-05,0.00017749820382229135,0.00022381624450673523,-4.500908314376799e-05,-0.0001097023846717911,-2.753675495282144e-05,-1.0227417428308245e-05,0.012001994723094088,0.00841328019739787,0.00487962469221042,0.0034612611920240488,0.005844496029400443,0.013208962049846944,-3.225915198958475e-05,-1.123085469449295e-05,0.01012799201133521,0.02073111608789382,-3.202969341694964e-05,-1.1619974311373919e-05,0.003810688732980412,-0.007815130635397849,-6.713896733753587e-05,-1.1459946750833626e-05
1.022,4.692869692564551e-05,0.00022949127233501355,0.00028889152077606024,-5.550704795201994e-05,-0.00013498969197242884,-3.5423384673435496e-05,-1.3149405178230955e-05,0.014291122312249637,0.00875954043394734,0.006448627311097042,0.004536965797041656,0.005830090887517361,0.013217806174298156,-4.04304264179142e-05,-1.4050576309802131e-05,0.010117239468098204,0.020756980461771206,-4.169880970058543e-05,-1.586830336918715e-05,0.003791110282656154,-0.007829439457207484,-7.530351253540631e-05,-1.4092644346568865e-05
1.024,5.8103403528162093e-05,0.00028797856992831037,0.0003618631877710047,-6.629768272503157e-05,-0.0001611633831239048,-4.40091625725594e-05,-1.633235019311531e-05,0.016946775689810793,0.009150850535328034,0.008278815410288487,0.005781551311388503,0.0058147689243971176,0.013226206807991438,-4.902951839305081e-05,-1.6983121326888816e-05,0.01010533274836827,0.02078256684605053,-5.159557867525722e-05,-2.0012182642584356e-05,0.0037705664131095296,-0.007843866992581501,-8.391412651587632e-05,-1.680111652231467e-05
1.026,7.056791335486676e-05,0.0003522168979491369,0.00044170690413573887,-7.701586118123152e-05,-0.00018740513920783276,-5.307052682347573e-05,-1.9692641640640275e-05,0.019973016007366895,0.009586293607489905,0.010374971114848149,0.0071965979146366935,0.0057993708282302455,0.013234604191589705,-5.7875775640976364e-05,-1.995894328825062e-05,0.010093222238524305,0.020808071869900083,-6.154221087412608e-05,-2.3999129035870556e-05,0.003749939664051819,-0.00785837190998904,-9.276952857337363e-05,-1.951478629011151e-05
1.028,8.42675750054127e-05,0.000421189192608022,0.000527016795706805,-8.725202364719715e-05,-0.00021280927861436563,-6.234542785025478e-05,-2.3129736848627614e-05,0.02337059255489092,0.010064812847320108,0.012739515994762885,0.008782297430495089,0.005784846614859611,0.013243477448345357,-6.677854628686392e-05,-2.2903210296418294e-05,0.01008196646839838,0.02083370518951806,-7.134865538934403e-05,-2.7767825236163737e-05,0.003730224953658621,-0.007872915458880289,-0.00010165971028629611,-2.2158186635202488e-05
1.03,9.913424442488089e-05,0.0004935968123789544,0.0006160025593465983,-9.655531326739319e-05,-0.00023639722006660308,-7.153429781215825e-05,-2.6527286440500325e-05,0.027137575771952017,0.010585334752511853,0.01537294382627294,0.010537740353938833,0.005772239903719546,0.01325334117785891,-7.554303890321914e-05,-2.5737804205601236e-05,0.010072717869716336,0.020859690732978286,-8.081864849643662e-05,-3.125042763211559e-05,0.0037125143330519507,-0.007887457684351444,-0.00011037170821476113,-2.46526072629051e-05
1.032,0.00011508823065833173,0.0005678625639270594,0.0007068878682560088,-0.00010445165074745235,-0.00025729223782947573,-8.026114061006866e-05,-2.975629353413509e-05,0.03126970252022596,0.011146856545913483,0.018274129288592386,0.012461136004669023,0.00576243247436968,0.013264784835622037,-8.400516411640851e-05,-2.8396741864458672e-05,0.0100664863076163,0.02088637432225452,-8.978286703965271e-05,-3.438557884403713e-05,0.003697785295871548,-0.007901818538953394,-0.00011871835173961676,-2.692529686644761e-05
1.034,0.00013203944903746832,0.0006423529426267595,0.0007981523783191579,-0.00011054564914651617,-0.0002748668090895751,-8.813210824895226e-05,-3.268770507971331e-05,0.035760770400120066,0.011748368153990853,0.02144063100581216,0.014550000564503604,0.005756000369236249,0.013278346800894483,-9.204637648824877e-05,-3.083334215598064e-05,0.010063972646183786,0.020914138132651184,-9.811917619768387e-05,-3.7129475834781865e-05,0.0036867311751562805,-0.007915734280532905,-0.0001265588063634407,-2.8919887147682795e-05
1.036,0.00014988846005979238,0.0007157330698446555,0.0008886167295117877,-0.00011465801388823721,-0.0002888411284327536,-9.484573265366182e-05,-3.521604659608049e-05,0.04060305279785173,0.012388694294597883,0.024868984842580186,0.01680131919450139,0.005753022714690943,0.013294340333647417,-9.921418855470728e-05,-3.300272765491543e-05,0.010065483309799212,0.020943210056320122,-0.00010576020871019387,-3.946323387998807e-05,0.0036796548884840403,-0.007929026329870333,-0.00013380927186534,-3.060524511909213e-05
1.038,0.00016852901940395305,0.0007870049453596673,0.0009774963732068096,-0.00011679297290058646,-0.00029924762774800905,-0.00010020629216629521,-3.726868266550411e-05,0.045787659804256566,0.013066561899894887,0.028554941188167513,0.019211682201521637,0.0057533444523736885,0.01331283853908455,-0.00010523732638544495,-3.488802191579963e-05,0.010070804956678819,0.020973693939696097,-0.00011229826221089766,-4.137329955422127e-05,0.003676502639919519,-0.007941585150752925,-0.00014043744414152581,-3.1973578231977226e-05
1.04,0.00018784992848473134,0.0008555133441700486,0.0010644223784230967,-0.00011710064883213511,-0.0003063799558340404,-0.00010412371554301884,-3.880910359312949e-05,0.05130484878564817,0.013780666453765755,0.032493666097065596,0.021777398470726732,0.005756614531923853,0.01333371876414223,-0.00011004394103364741,-3.649808590349032e-05,0.01007948911389993,0.021005587284811444,-0.00011747316190791097,-4.2873828143634446e-05,0.00367691804334053,-0.007953352382296728,-0.00014645449769279276,-3.303731525005569e-05
1.042,0.0002077368861304779,0.0009209261102557519,0.001149331965548301,-0.00011583471602777343,-0.00031069265174471863,-0.00010661503374190559,-3.983532634513083e-05,0.0571443446448221,0.014529734138785024,0.03667993121279861,0.02449459707759678,0.005762368014386557,0.013356704877030199,-0.00011369420979753583,-3.785727250018435e-05,0.010090998514513214,0.02103878107025164,-0.0001212520781258577,-4.400312759329097e-05,0.003680329670055966,-0.00796434592430844,-0.00015189393860102736,-3.368334259733277e-05
